index,ID,Tweet,Timestamp,Likes,Retweets,Length
68,1510662919024955396,"المكتب الدولي للمعارض  @bieparis  يعلن عن جوائزه  المقدمة عن افضل الاجنحة المشاركة في #اكسبو ويشتمل التقييم على 
الهندسة المعمارية  و التصميم و theme interpretation
في ١٥ فئة  حسب الحجم  بثلاث جوائز في كل منها  

https://t.co/i7XBNIQFmK",2022-04-03 16:58:01+00:00,3,1,236
69,1510629592398184450,"37 مليون مستخدم استفادوا من خدمات (طرق دبي) خلال معرض إكسبو 2020 #دبي
https://t.co/2Gw8AuKW2O https://t.co/ge6zTYT9mv",2022-04-03 14:45:35+00:00,0,0,117
70,1510628479057989633,"37 مليون مستخدم استفادوا من خدمات (طرق دبي) خلال معرض إكسبو 2020 #دبي
https://t.co/AmVl8Uxfwu https://t.co/yso4qwDt90",2022-04-03 14:41:10+00:00,15,6,117
71,1510625920859598850,"تقرير.. #إكسبو2020 دبي كان انطلاقة جديدة لاقتصاد دبي نحو المستقبل الذي يقوم على ركائز متطورة وعالمية تشمل الاقتصاد المعرفي والابتكار ودعم المشاريع الصغيرة والمتوسطة 

#عينك_على_إكسبو 
@expo2020dubai #Expo2020 #Expo2020Dubai
https://t.co/IqWZV54uHI",2022-04-03 14:31:00+00:00,1,0,247
72,1510554012617166849,"إكسبو 2020 دبي 😍
182 يوماً 🗓
192 دولة 🌎 
 أكثر من 24 مليوناً و102 ألف و967 زيارة 👨‍👩‍👧‍👦 #إكسبو_2020_دبي #expo_2020_dubai  @expo2020dubai https://t.co/4SKhfDt5pi",2022-04-03 09:45:16+00:00,1,0,161
73,1510550156617334784,@expo2020dubai تحية للأخوة، مع صباح اليوم يصدم الجمهور وزوار اكسبو بتحديث تطبيق Expo Dubai 2020 واختفاء كافة الخصائص الموجودة فيه من عدد الزيارات والأجنحة التي تم زيارتها وخارطة اكسبو وغيرها، على الأقل تمكين مستخدمي التطبيق من إمكانية مشاركة البيانات عبر البريد الإلكتروني.,2022-04-03 09:29:56+00:00,2,1,273
74,1510540976787501060,"يسرنا أن نعلن عن إطلاقنا تقرير ""إكسبو 2020 دبي: تكامل الأعمال والتحول الرقمي والشراكات العالمية لتحقيق النمو"" الذي أعدناه بالتعاون مع ""أكسفورد بيزنيس جروب"" لاستعراض جهودنا في خدمة مجتمع الأعمال طوال فترة #إكسبو2020 #دبي. يمكنكم الاطلاع على التقرير هنا: https://t.co/FuUEWs3X7I",2022-04-03 08:53:28+00:00,0,0,276
75,1510523919073165316,"أكثر من 24 مليون زيارة إلى إكسبو 2020 #دبي تحقق ""تواصل العقول وصنع المستقبل""
 
https://t.co/fPdFNkauOm https://t.co/gmbeyZZ2BX",2022-04-03 07:45:41+00:00,0,0,126
76,1510492673576259586,في المغرب..شباك تحصد المياه من ضباب الصحراء https://t.co/Q5057tun45,2022-04-03 05:41:31+00:00,0,0,67
77,1510483813562003456,في #المغرب.. شباك تحصد المياه من ضباب الصحراء https://t.co/AaVxrl6FN5,2022-04-03 05:06:19+00:00,26,3,69
78,1510376471503990784,"182 يوم .. 192 دولة .. ملايين الزوار  .. وداعاً إكسبو!
وعدنا وأوفينا .. نقول ما نفعل .. ونفعل ما نقول .. 
وقادمنا أعظم بإذن الله🤍
-محمد بن راشد- @ EXPO 2020 Dubai https://t.co/xinT0tm9NH",2022-04-02 21:59:46+00:00,0,0,186
79,1510374927811047428,"182 يوم .. 192 دولة .. ملايين الزوار  .. وداعاً إكسبو
وعدنا وأوفينا .. نقول ما نفعل .. ونفعل ما نقول .. 
وقادمنا أعظم بإذن الله ..
-محمد بن راشد- @ EXPO 2020 Dubai https://t.co/kjJEm9o0v0",2022-04-02 21:53:38+00:00,0,0,187
80,1510374587753771012,"كتاب ومحللون عرب: أصداء نجاح #الإمارات في ""#إكسبو_2020_دبي"" يتواصل بعد ختامه ويعتبر إنجاز عالمي تحقق على الأرضي الإماراتية

#العرب_مباشر #إكسبو_2020 #دبي

@HamdanBinZayed
@monther72

https://t.co/z28wReJYTB",2022-04-02 21:52:17+00:00,2,1,206
81,1510311209815490560,"أكثر من 24 مليون زيارة إلى إكسبو 2020 #دبي تحقق ""تواصل العقول وصنع المستقبل""
 
https://t.co/f8CCKTZTHm https://t.co/hRACA6CQCw",2022-04-02 17:40:27+00:00,335,89,126
82,1510006423756881926,#إكسبو 2020 دبي Expo 2020 Dubai معرض من #معارض إكسبو الدولي، تستضيفه إمارة #دبي في دولة #الإمارات العربية المتحدة خلال الفترة من 1 أكتوبر 2021 إلى 31 مارس 2022 https://t.co/WNct9RaMkg,2022-04-01 21:29:20+00:00,0,0,183
83,1510002459690872837,@UAEEmbTokyo مفخره للعالم العربي والاسلامي استضافه EXPO DUBAI لدوله الإمارات العربية المتحدة وتم الانتهاء وتسليم الرايه الي الدوله المستضيفه التاليه اليابان عمل جبار وتنظيم مثالي 🇦🇪,2022-04-01 21:13:35+00:00,1,1,181
84,1509995250567233538,"بعد نجاح #إكسبو_2020_دبي.. #الإمارات قبلة للتعايش والابتكار عالميا

#العرب_مباشر #دبي #إكسبو2020

https://t.co/1bPjkOVfvY",2022-04-01 20:44:56+00:00,3,2,121
85,1509985988277424128,"⁦أبهرت العالم  بإبداعاتها وابتكاراتها، جمعت العالم تحت سقف واحد هذه هي ⁧الامارات⁩ دائما وأبداً ⁧
اكسبو 2020 … 🇦🇪 @ Expo 2020 Dubai https://t.co/BanU6t6JmF",2022-04-01 20:08:08+00:00,0,0,154
86,1509982786383495171,"#وداعاً_إكسبو 

كم اكره لحظات الوداع ..
صعب ان تودع مكان تعلقت به في فترةٍ قصيره و ها نحن نودع اكسبو دبي 

لن نقول وداعاً انما لنا لقاء في انجازٍ اخر 🇦🇪 @ Expo 2020 Dubai https://t.co/l4DwBb62sl",2022-04-01 19:55:25+00:00,0,0,194
87,1509977718254936069,"انتهت رحلتنا مع إكسبو .. جئنا بالعالم هُنا 
وتركنا قلوبا سعيدة وعقولاً حالمة 🇦🇪 @ Expo 2020 Dubai https://t.co/5tfje6fzf7",2022-04-01 19:35:16+00:00,0,0,121
88,1509972026722856974,"وزيرة التجارة الهولندية تؤكد أن الفعاليات التي نظّمها جناح بلادها فى #إكسبو2020 دبي قيّمة للغاية

#عينك_على_إكسبو
@expo2020dubai #Expo2020 #Expo2020Dubai
https://t.co/kYQTy6uPhM",2022-04-01 19:12:39+00:00,91,7,177
89,1509955234113761283,@SaraDeepp مامتافقش معاك داكشي لي تايبان ليك عادي اصلا الغرب من بنى و نظم هم مجرد دفعوا المال هنا يكمن الفرق 0 كفاءات وطنية في قطر عكس المغرب حنا المشكل عندنا شي ولاد الحرام ف مراكز ما يستاحقوهاش ولكن بحال هاد التظاهرة العالمية كلشي تايكون مزيان بحال الشكل تاع cop22 expo dubai...,2022-04-01 18:05:56+00:00,1,0,280
90,1509922933346557952,"#EXPO2020
مشاعر يملؤها الحزن و يغطيها الفخر بإنتهاء هذا الحدث العظيم الذي سيظل خالداً في قلوبنا و ذاكرتنا 🤍. @ Expo 2020 Dubai https://t.co/pKAFRYhFQ7",2022-04-01 15:57:34+00:00,0,0,150
91,1509915779764043778,الله يرحمه ويغفر له بوخليفة ،، ياليته كان بيننا ويشوف هالنجاح الكبير لبلاده اللي أسسها بحكمته الغايب الحاضر زايد بن سلطان باني الإتحاد 🇦🇪🇦🇪👏👏💕Expo_Dubai_2020 https://t.co/YhAFCUymXj,2022-04-01 15:29:09+00:00,0,0,181
92,1509907239494160384,ذكريات جميلة سوف تبقى في الذاكرة 🤍🇦🇪  #إكسبو2020 #expo2020 #mydubai #dubaipost @ Expo 2020 Dubai https://t.co/TpTI2Dw15w,2022-04-01 14:55:13+00:00,0,0,120
93,1509895923761135621,ذكريات جميلة سيخلدها إكسبو ♥️ @ Expo 2020 Dubai https://t.co/yHlKNAq5SW,2022-04-01 14:10:15+00:00,0,0,71
94,1509885427133657101,التقى وفد غرفة تجارة بغداد خلال زيارته إلى Expo Dubai 2020  بالسيدة ياسمين فاضل مديرة مكتب سيدات اعمال الإمارات ( عراقية الأصل ) والتي كانت نموذج للمرأة العراقية  في مجال سيدات الأعمال وتعتبر أيقونة المرأة العراقية الناجحة وناقش الوفد معها إمكانية .... https://t.co/9yEHYNq5hF https://t.co/gKbJiviL5U,2022-04-01 13:28:32+00:00,0,0,300
